,lat,lon,place_name,total_facility_available_name,large_range_category
41394,37.487,127.13233500000001,롯데마트 잠실점 화장실,장애인용 화장실,화장실
39963,37.507927,127.118076,올림픽공원-몽촌삼거리(옥외화장실) 화장실,장애인용 화장실,화장실
39972,37.514634,127.10741100000001,올림픽공원-공급실 앞(옥외화장실) 화장실,장애인용 화장실,화장실
41480,37.510334,127.101129,트레져오일몽촌주유소 화장실,장애인용 화장실,화장실
39977,37.493312,127.12503600000001,올림픽공원-공급실 뒤(옥외화장실) 화장실,장애인용 화장실,화장실
41472,37.538075,127.12206499999999,GS훼미리주유소 화장실,장애인용 화장실,화장실
39992,37.502416,127.12611499999998,올림픽공원-구립SOMA미술관 화장실,장애인용 화장실,화장실
39995,37.515394,127.10744199999999,올림픽공원-만남의광장(A2동) 화장실,장애인용 화장실,화장실
40005,37.493833,127.12048200000001,올림픽공원-프라자A동 화장실,장애인용 화장실,화장실
40207,37.514021,127.10756699999999,운동장119안전센터 화장실,장애인용 화장실,화장실
41458,37.496986,127.14325500000001,제트라인디엠주유소 화장실,장애인용 화장실,화장실
41440,37.495961,127.149872,서울주유소 화장실,장애인용 화장실,화장실
40032,37.51077,127.116514,송파도서관(오금동 51) 화장실,장애인용 화장실,화장실
40040,37.507065000000004,127.07988600000002,청소년 수련관 화장실,장애인용 화장실,화장실
41427,37.498713,127.12659099999999,가든파이브(라이프) 화장실,장애인용 화장실,화장실
40058,37.509334,127.085974,서울영어마을풍납캠프 화장실,장애인용 화장실,화장실
41412,37.490097,127.124133,가든파이브(툴) 화장실,장애인용 화장실,화장실
41403,37.489875,127.110781,롯데캐슬프라자 화장실,장애인용 화장실,화장실
40072,37.538261999999996,127.12283799999999,송파우체국 화장실,장애인용 화장실,화장실
40019,37.514516,127.108802,올림픽공원-프라자C동 화장실,장애인용 화장실,화장실
45050,37.513118,127.103524,잠실역공영주차장 화장실 화장실,장애인용 화장실,화장실
43322,37.4483861,126.90678999999999,서울시립금천청소년수련관 화장실,장애인용 화장실,화장실
43347,37.4457296,126.89388170000001,금천구 시설관리공단 화장실,장애인용 화장실,화장실
44727,37.615398,126.91990200000001,대조어린이공원 화장실,장애인용 화장실,화장실
44722,37.614676,126.91581200000002,길마어린이공원 화장실,장애인용 화장실,화장실
44719,37.625108000000004,126.91853799999998,박석어린이공원 화장실,장애인용 화장실,화장실
44716,37.621469,126.91573600000001,서갈현어린이공원 화장실,장애인용 화장실,화장실
44711,37.608816,126.9069244,구현초마을마당 화장실,장애인용 화장실,화장실
44707,37.625277000000004,126.926227,새장골어린이공원 화장실,장애인용 화장실,화장실
44702,37.623067999999996,126.935973,불광사입구시범 화장실,장애인용 화장실,화장실
44698,37.595363,126.91733799999999,참다래어린이공원 화장실,장애인용 화장실,화장실
44694,37.598085,126.919405,포수동어린이공원 화장실,장애인용 화장실,화장실
44691,37.594173,126.92610800000001,백련근린공원 화장실,장애인용 화장실,화장실
44688,37.603962,126.923657,새록어린이공원 화장실,장애인용 화장실,화장실
44684,37.648686,126.9209064,진관동 복합청사(보훈회관) 화장실,장애인용 화장실,화장실
44680,37.584311,126.907002,증산동주민센터 화장실,장애인용 화장실,화장실
44676,37.59220300000001,126.91562900000001,응암3동 주민센터 화장실,장애인용 화장실,화장실
44673,37.594469000000004,126.923092,응암2동 주민센터 화장실,장애인용 화장실,화장실
44668,37.6006412,126.92673899999998,응암1동 주민센터 화장실,장애인용 화장실,화장실
44664,37.604352,126.915067,역촌동주민센터 화장실,장애인용 화장실,화장실
44730,37.604015999999994,126.916748,연서어린이공원 화장실,장애인용 화장실,화장실
44659,37.590253000000004,126.908387,신사2동주민센터 화장실,장애인용 화장실,화장실
44734,37.601077000000004,126.918456,역마을어린이공원 화장실,장애인용 화장실,화장실
44742,37.596024,126.911825,신흥어린이공원 화장실,장애인용 화장실,화장실
44807,37.630675,126.92330600000001,은평구민체육센터 화장실,장애인용 화장실,화장실
44802,37.614289,126.908999,구산동마을공원 화장실,장애인용 화장실,화장실
44798,37.598964,126.911171,새락골어린이공원 화장실,장애인용 화장실,화장실
44794,37.593462,126.915361,응암3동 공영주차장 화장실,장애인용 화장실,화장실
44791,37.592694,126.91225800000001,신사초등학교 화장실,장애인용 화장실,화장실
44787,37.60567800000001,126.92304399999999,평화공원 지하 공영주차장 화장실 화장실,장애인용 화장실,화장실
44783,37.603879,126.928347,은평문화예술회관 화장실,장애인용 화장실,화장실
44779,37.612998,126.912675,은평구시설관리공단 청사 화장실,장애인용 화장실,화장실
44775,37.580633,126.905833,증산 불광천 화장실,장애인용 화장실,화장실
44770,37.59630900000001,126.91542199999999,불광천 화장실,장애인용 화장실,화장실
44766,37.6036744,126.927195,녹번서근린공원 화장실,장애인용 화장실,화장실
44762,37.63365200000001,126.92081599999999,진관사입구 화장실,장애인용 화장실,화장실
44758,37.645271,126.921328,은평구상징녹지대 화장실,장애인용 화장실,화장실
44755,37.584328,126.903028,생활체육광장 화장실,장애인용 화장실,화장실
44752,37.579923,126.904078,까치어린이공원 화장실,장애인용 화장실,화장실
44749,37.58671500000001,126.911677,분토골어린이공원 화장실,장애인용 화장실,화장실
44746,37.582856,126.90649199999999,시루뫼어린이공원 화장실,장애인용 화장실,화장실
44738,37.606776,126.914092,역말어린이공원 화장실,장애인용 화장실,화장실
44810,37.630604999999996,126.9246861,은평구립축구장 화장실,장애인용 화장실,화장실
44654,37.584142,126.897506,수색동주민센터 화장실,장애인용 화장실,화장실
44645,37.610337,126.93204899999999,불광제1동 청사 화장실,장애인용 화장실,화장실
44564,37.5817114,126.896557,서울수색동우체국 화장실,장애인용 화장실,화장실
44561,37.612811,126.926724,서울불광우체국 화장실,장애인용 화장실,화장실
44555,37.612203,126.92615500000001,대은초등학교 화장실,장애인용 화장실,화장실
44552,37.613655,126.912531,서울갈현동우체국 화장실,장애인용 화장실,화장실
44547,37.61784960000001,126.90586299999998,서오릉주유소 화장실,장애인용 화장실,화장실
44544,37.592353,126.907496,서신초등학교 화장실,장애인용 화장실,화장실
44541,37.605164,126.90728600000001,서부장애인종합복지관 화장실,장애인용 화장실,화장실
44538,37.600696,126.92256100000002,서부병원 화장실,장애인용 화장실,화장실
44535,37.581755,126.904379,서부동산교회 화장실,장애인용 화장실,화장실
44532,37.5999476,126.923375,응암1센터 화장실,장애인용 화장실,화장실
44526,37.602103,126.921283,서부경찰서 화장실,장애인용 화장실,화장실
44521,37.60175200000001,126.926328,서대문세무서별관 화장실,장애인용 화장실,화장실
44518,37.597833,126.903849,상신초등학교 화장실,장애인용 화장실,화장실
44514,37.590037,126.906663,상신중학교 화장실,장애인용 화장실,화장실
44511,37.579021999999995,126.90119299999999,삼표수색주유소 화장실,장애인용 화장실,화장실
44508,37.623128,126.93163899999999,불광중학교 화장실,장애인용 화장실,화장실
44505,37.623247,126.927865,불광주유소 화장실,장애인용 화장실,화장실
44569,37.622403999999996,126.92731709999998,서울연신내우체국 화장실,장애인용 화장실,화장실
44650,37.626368,126.92726499999999,불광2동 주민센터 화장실,장애인용 화장실,화장실
44572,37.589307,126.919192,서울연은초등학교 화장실,장애인용 화장실,화장실
44579,37.588237,126.921449,서울응암초등학교 화장실,장애인용 화장실,화장실
44642,37.602456,126.929387,녹번동주민센터 화장실,장애인용 화장실,화장실
44639,37.611733,126.910328,구산동주민센터 화장실,장애인용 화장실,화장실
44638,37.629991,126.91650700000001,진관배수지 공원관리 화장실 화장실,장애인용 화장실,화장실
44635,37.644095,126.92875500000001,뉴타운1지구 공원관리 화장실 화장실,장애인용 화장실,화장실
44630,37.6084167,126.938645,장미테니스장 화장실,장애인용 화장실,화장실
44625,37.636738,126.91933200000001,구파발폭포 화장실 화장실,장애인용 화장실,화장실
44621,37.638103,126.91386299999999,탑골생태공원 화장실 화장실,장애인용 화장실,화장실
44617,37.61855900000001,126.91581200000002,갈현2동주민센터 화장실,장애인용 화장실,화장실
44612,37.6236469,126.91671299999999,갈현1동주민센터 화장실,장애인용 화장실,화장실
44609,37.618896,126.927996,은평구립도서관 화장실,장애인용 화장실,화장실
44606,37.602712,126.93181799999999,녹번종합복지관 화장실,장애인용 화장실,화장실
44602,37.597983,126.91219299999999,신사종합복지관 화장실,장애인용 화장실,화장실
44599,37.585023,126.89930859999998,은평종합복지관 화장실,장애인용 화장실,화장실
44595,37.594206,126.924851,시립은평청소년수련관 화장실,장애인용 화장실,화장실
44592,37.595099299999994,126.925903,시립은평병원 화장실,장애인용 화장실,화장실
44587,37.604110999999996,126.904504,시립서북병원 화장실,장애인용 화장실,화장실
44584,37.584876,126.918384,서울중앙교회 화장실,장애인용 화장실,화장실
44576,37.590951000000004,126.91762800000001,서울응암우체국 화장실,장애인용 화장실,화장실
44813,37.619682,126.912454,선일여자고등학교 화장실,장애인용 화장실,화장실
44816,37.618062,126.908774,선정중학교 화장실,장애인용 화장실,화장실
44819,37.629234999999994,126.91958799999999,성원E&S㈜은평지점 화장실,장애인용 화장실,화장실
44982,37.4700264193,126.93238585700001,삼성동1-4 화장실,장애인용 화장실,화장실
44980,37.4841326326,126.926371621,봉림 화장실,장애인용 화장실,화장실
44977,37.487371067699996,126.91339698899999,신대방 화장실,장애인용 화장실,화장실
44974,37.477814951199996,126.955627711,모래내공원 화장실,장애인용 화장실,화장실
44971,37.4654108734,127.109298203,세곡동공중화장실 화장실,장애인용 화장실,화장실
44969,37.595876000000004,126.909449,흥일주유소 화장실,장애인용 화장실,화장실
44966,37.6092515,126.92063799999998,한빛주유소 화장실,장애인용 화장실,화장실
44964,37.581801,126.893883,한국철도공사수색역 화장실,장애인용 화장실,화장실
44962,37.610679,126.93519450000001,한국여성정책연구원 화장실,장애인용 화장실,화장실
44959,37.610138,126.93496200000001,한국보건사회연구원 화장실,장애인용 화장실,화장실
44957,37.6177691,126.92273200000001,파레제페빌딩 화장실,장애인용 화장실,화장실
44954,37.578417,126.901983,타이거주유소 화장실,장애인용 화장실,화장실
44950,37.604489,126.924125,코끼리주유소 화장실,장애인용 화장실,화장실
44947,37.585122999999996,126.92184499999999,충암고등학교 화장실,장애인용 화장실,화장실
44944,37.620729,126.9194449,청구성심병원 화장실,장애인용 화장실,화장실
44941,37.643895,126.925574,진관중학교 화장실,장애인용 화장실,화장실
44938,37.58229,126.907587,증산주유소 화장실,장애인용 화장실,화장실
44985,37.469730735,126.93211934,삼성동1-5 화장실,장애인용 화장실,화장실
44935,37.581419,126.905041,증산종합시장 화장실,장애인용 화장실,화장실
44988,37.4715183726,126.932176508,삼성동1-6 화장실,장애인용 화장실,화장실
44993,37.4686812171,126.93084064899999,삼성동1-8 화장실,장애인용 화장실,화장실
45044,37.538507,127.125128,천호역공영주차장 화장실 화장실,장애인용 화장실,화장실
45041,37.4668986533,126.94765808,서울대정문 화장실,장애인용 화장실,화장실
45038,37.4747071106,126.97677469999999,예촌어린이공원 화장실,장애인용 화장실,화장실
45035,37.4596264518,126.928484427,삼성동2-6 화장실,장애인용 화장실,화장실
45032,37.460394451599996,126.929044324,삼성동2-5 화장실,장애인용 화장실,화장실
45029,37.4623238727,126.931167518,삼성동2-4 화장실,장애인용 화장실,화장실
45026,37.4660787615,126.930268811,삼성동2-3 화장실,장애인용 화장실,화장실
45023,37.465329227199994,126.930450367,삼성동2-2 화장실,장애인용 화장실,화장실
45020,37.464954300100004,126.930269855,삼성동2-1 화장실,장애인용 화장실,화장실
45017,37.4605354066,126.92970880799999,삼성동1-16 화장실,장애인용 화장실,화장실
45014,37.4619318708,126.93262373299999,삼성동1-15 화장실,장애인용 화장실,화장실
45011,37.484786342,126.903287292,조원동 화장실,장애인용 화장실,화장실
45008,37.468328368899996,126.931437835,삼성동1-13 화장실,장애인용 화장실,화장실
45005,37.4699464755,126.931250964,삼성동1-12 화장실,장애인용 화장실,화장실
45002,37.4680071183,126.93059709999999,삼성동1-11 화장실,장애인용 화장실,화장실
44999,37.469222289,126.931640496,삼성동1-10 화장실,장애인용 화장실,화장실
44996,37.4685664136,126.93174509200001,삼성동1-9 화장실,장애인용 화장실,화장실
44991,37.4701993692,126.932308831,삼성동1-7 화장실,장애인용 화장실,화장실
44932,37.583543,126.906798,증산센터 화장실,장애인용 화장실,화장실
44929,37.589447,126.912838,㈜에스지주유소 화장실,장애인용 화장실,화장실
44927,37.601546,126.926433,응암지구대 화장실,장애인용 화장실,화장실
44866,37.617135,126.91966200000002,연서이엔에쓰주유소 화장실,장애인용 화장실,화장실
44863,37.619408,126.921951,연서시장 화장실,장애인용 화장실,화장실
44860,37.601643,126.914336,역촌초등학교 화장실,장애인용 화장실,화장실
44857,37.613229,126.916195,역촌중앙시장 화장실,장애인용 화장실,화장실
44854,37.604405,126.91790900000001,역촌1치안센터 화장실,장애인용 화장실,화장실
44851,37.633164,126.92159299999999,은진초등학교 화장실,장애인용 화장실,화장실
44850,37.598345,126.918291,신진자동차고등학교 화장실,장애인용 화장실,화장실
44849,37.594062,126.91399399999999,신사제일주유소 화장실,장애인용 화장실,화장실
44847,37.597854,126.91097009999999,신사1센터 화장실,장애인용 화장실,화장실
44846,37.587129,126.88750900000001,신광주유소 화장실,장애인용 화장실,화장실
44843,37.593114,126.90404299999999,숭실중학교 화장실,장애인용 화장실,화장실
44839,37.581062,126.897676,수색제일주유소 화장실,장애인용 화장실,화장실
44835,37.589518,126.883771,수색센터 화장실,장애인용 화장실,화장실
44831,37.618837,126.933479,수리초등학교 화장실,장애인용 화장실,화장실
44828,37.586698,126.917667,세이브 마트 화장실,장애인용 화장실,화장실
44825,37.62755900000001,126.923464,세명컴퓨터고등학교 화장실,장애인용 화장실,화장실
44822,37.614658,126.91291299999999,세광교회 화장실,장애인용 화장실,화장실
44869,37.586988,126.909986,연서중학교 화장실,장애인용 화장실,화장실
44870,37.61902120000001,126.92257790000001,연신내메디컬센타 화장실,장애인용 화장실,화장실
44873,37.626278000000006,126.928343,연신초등학교 화장실,장애인용 화장실,화장실
44875,37.627454,126.92585600000001,연천중학교 화장실,장애인용 화장실,화장실
44924,37.596751,126.91931100000001,응암주유소 화장실,장애인용 화장실,화장실
44922,37.585875,126.917294,응암4센터 화장실,장애인용 화장실,화장실
44920,37.590517,126.9175249,응암3파출소 화장실,장애인용 화장실,화장실
44918,37.617781,126.92732099999999,은혜초등학교 화장실,장애인용 화장실,화장실
44915,37.610568,126.909042,은평중학교 화장실,장애인용 화장실,화장실
44912,37.6011049,126.92923600000002,은평주유소 화장실,장애인용 화장실,화장실
44909,37.626604,126.919604,은평장례식장 화장실,장애인용 화장실,화장실
44905,37.60132700000001,126.921204,은평우체국 화장실,장애인용 화장실,화장실
44502,37.614871,126.928269,불광미성상가 화장실,장애인용 화장실,화장실
44902,37.584072,126.892027,수색119안전센터 화장실,장애인용 화장실,화장실
44895,37.643837,126.912374,은평드림 화장실,장애인용 화장실,화장실
44893,37.6252814,126.920371,은평뉴타운주유소 화장실,장애인용 화장실,화장실
44889,37.609008,126.905973,은평고등학교 화장실,장애인용 화장실,화장실
44884,37.628128000000004,126.928599,은평경찰서 화장실,장애인용 화장실,화장실
44881,37.597634,126.918369,은명초등학교 화장실,장애인용 화장실,화장실
44880,37.600198999999996,126.92300900000001,은경빌딩 화장실,장애인용 화장실,화장실
44879,37.610782,126.914657,예일디자인고등학교 화장실,장애인용 화장실,화장실
44878,37.620773,126.929317,연천초등학교 화장실,장애인용 화장실,화장실
44899,37.628725,126.92002600000001,은평소방서 화장실,장애인용 화장실,화장실
44499,37.62448300000001,126.920178,불광3치안센터 화장실,장애인용 화장실,화장실
44496,37.618229,126.93294399999999,불광1치안센터 화장실,장애인용 화장실,화장실
44493,37.652335,126.95231100000001,북한산초등학교 화장실,장애인용 화장실,화장실
44014,37.5087216441,126.943751729,송학대 화장실,장애인용 화장실,화장실
44009,37.5082901473,126.95439722399999,고구동산 화장실,장애인용 화장실,화장실
44006,37.5084387381,126.927266145,대방배수지 주차장(대방공원) 화장실,장애인용 화장실,화장실
44000,37.5102271087,126.928540235,공원관리사무소 (대방공원) 화장실,장애인용 화장실,화장실
43995,37.492402334,126.943144301,초소앞(상도) 화장실,장애인용 화장실,화장실
43992,37.494030853299996,126.942111771,장승배드민턴장(상도) 화장실,장애인용 화장실,화장실
43987,37.479400942699996,126.96734416299999,까치산 화장실,장애인용 화장실,화장실
43979,37.4987278175,126.96216990200001,달마사입구(현충) 화장실,장애인용 화장실,화장실
43973,37.494990499400004,126.976207533,정금(현충) 화장실,장애인용 화장실,화장실
43970,37.46701470000001,126.8845413,벧엘감리교회 화장실,장애인용 화장실,화장실
43965,37.463599200000004,126.8803207,농협독산지점 화장실,장애인용 화장실,화장실
43959,37.4507752,126.8927173,농협금천지점 화장실,장애인용 화장실,화장실
43953,37.4532836,126.88540549999999,대명여울빛시장 화장실,장애인용 화장실,화장실
43947,37.4488924,126.8857364,일오삼플레이스 화장실,장애인용 화장실,화장실
43935,37.4342741,126.88635990000002,석수상가 화장실,장애인용 화장실,화장실
43915,37.447970700000006,126.885065,시흥빌딩 화장실,장애인용 화장실,화장실
43895,37.4817722,126.86427990000001,재능유통 화장실,장애인용 화장실,화장실
44019,37.5068310672,126.926815305,벽천(성남고후문) 화장실,장애인용 화장실,화장실
43883,37.46577960000001,126.87086770000002,고려테크온 화장실,장애인용 화장실,화장실
44025,37.485861143499996,126.97454154100001,삼일공원(경로당) 화장실,장애인용 화장실,화장실
44035,37.4997830544,126.93549387,도화 화장실,장애인용 화장실,화장실
44119,37.5491750559,126.86904226700001,리빙프라자(강서본점) 화장실,장애인용 화장실,화장실
44116,37.5511640297,126.87530370200001,양서빌딩 화장실,장애인용 화장실,화장실
44112,37.5504957394,126.87384271299999,벽산에어트리움 화장실,장애인용 화장실,화장실
44106,37.5581101453,126.83775801,하바나빌딩 화장실,장애인용 화장실,화장실
44100,37.5668980323,126.841424436,우리벤처타운 화장실,장애인용 화장실,화장실
44094,37.5671864411,126.84149174,에이스테크노타워 화장실,장애인용 화장실,화장실
44091,37.5589813559,126.839698265,화인빌딩 화장실,장애인용 화장실,화장실
44085,37.5582986258,126.843900879,에이스빌딩 화장실,장애인용 화장실,화장실
44079,37.583929,126.8911308,삼융주유소 화장실,장애인용 화장실,화장실
44074,37.531684999999996,126.968651,철길담장 옆 화장실,장애인용 화장실,화장실
44068,37.523158,126.961087,이촌로 화장실,장애인용 화장실,화장실
44063,37.545499,126.98400600000001,모자원 화장실,장애인용 화장실,화장실
44057,37.550428000000004,126.97621200000002,후암4 화장실,장애인용 화장실,화장실
44053,37.534169,126.99237099999999,이태원3 화장실,장애인용 화장실,화장실
44048,37.543063000000004,126.99014299999999,이태원2 화장실,장애인용 화장실,화장실
44045,37.534454,126.98883400000001,이태원1 화장실,장애인용 화장실,화장실
44040,37.4983341405,126.95963695,달마(현충) 화장실,장애인용 화장실,화장실
44030,37.5137210973,126.953615721,노들나루 화장실,장애인용 화장실,화장실
43874,37.4557794,126.8821975,금조빌딩 화장실,장애인용 화장실,화장실
43857,37.452710499999995,126.88704820000001,금빛공원 화장실,장애인용 화장실,화장실
43842,37.4577242,126.8872758,현대시장 화장실,장애인용 화장실,화장실
43556,37.47855300000001,126.89215,성부주유소 화장실,장애인용 화장실,화장실
43541,37.463094500000004,126.89717959999999,남부여성발전센터 화장실,장애인용 화장실,화장실
43525,37.446391799999994,126.8942675,kt 금천전화국 화장실,장애인용 화장실,화장실
43517,37.450179999999996,126.88905179999999,금천노인종합복지관 화장실,장애인용 화장실,화장실
43512,37.453162899999995,126.8919138,서울시흥동우체국 화장실,장애인용 화장실,화장실
43497,37.4350456,126.8947281,금천우체국 화장실,장애인용 화장실,화장실
43489,37.4779901,126.8910166,금천세무서 화장실,장애인용 화장실,화장실
43477,37.4761293,126.874958,가산문화센터 화장실,장애인용 화장실,화장실
43460,37.471919299999996,126.8758764,구로세관 화장실,장애인용 화장실,화장실
43441,37.478413700000004,126.88504409999999,가산우체국 화장실,장애인용 화장실,화장실
43430,37.48227070000001,126.8734284,1호선 가산디지털단지역 화장실,장애인용 화장실,화장실
43412,37.465657,126.88103829999999,1호선 독산역 화장실,장애인용 화장실,화장실
43399,37.4558127,126.8856088,1호선 금천구청역 화장실,장애인용 화장실,화장실
43391,37.459702899999996,126.9002888,시흥4동 공영주차장 화장실,장애인용 화장실,화장실
43382,37.4547684,126.9004453,삼성공영주차장 화장실,장애인용 화장실,화장실
43375,37.4621029,126.90181609999999,효봉공영주차장 화장실,장애인용 화장실,화장실
43362,37.4483015,126.9039545,시흥계곡 화장실,장애인용 화장실,화장실
43573,37.466766,126.88966299999998,동남주유소 화장실,장애인용 화장실,화장실
43575,37.476799,126.89911000000001,㈜태영유업 화장실,장애인용 화장실,화장실
43588,37.453441999999995,126.900618,KH에너지㈜직영 시흥대로 주유소 화장실,장애인용 화장실,화장실
43596,37.43725,126.90264599999999,SK네트웍스㈜ 박미주유소 화장실,장애인용 화장실,화장실
43827,37.4540506,126.88483259999998,대명시장 화장실,장애인용 화장실,화장실
43813,37.463615999999995,126.907404,산기슭공원화장실 화장실,장애인용 화장실,화장실
43799,37.452329999999996,126.92528899999999,호압사화장실 화장실,장애인용 화장실,화장실
43784,37.467569,126.90901299999999,금천체육공원1화장실 화장실,장애인용 화장실,화장실
43772,37.467762,126.90966,금천체육공원화장실 화장실,장애인용 화장실,화장실
43760,37.476376,126.901872,다목적광장화장실 화장실,장애인용 화장실,화장실
43746,37.45202800000001,126.907117,은행공원화장실 화장실,장애인용 화장실,화장실
43730,37.461709,126.898375,중앙에너비스㈜ 삼중가스지점 화장실,장애인용 화장실,화장실
44122,37.532497511799995,126.84380532600001,롯데리아 까치산역점 화장실,장애인용 화장실,화장실
43724,37.441471,126.903104,대득에너지(금천셀프주유소) 화장실,장애인용 화장실,화장실
43704,37.481897,126.875184,동광석유㈜ 구광주유소 화장실,장애인용 화장실,화장실
43686,37.472947,126.8979,SK네트웍스㈜ 이가주유소 화장실,장애인용 화장실,화장실
43670,37.467188,126.897154,주식회사 명보에너지 화장실,장애인용 화장실,화장실
43659,37.454265,126.905801,금천주유소 화장실,장애인용 화장실,화장실
43646,37.449557,126.903021,백산주유소 화장실,장애인용 화장실,화장실
43632,37.45884,126.89941999999999,백운주유소 화장실,장애인용 화장실,화장실
43619,37.480247,126.90736299999999,SK네트웍스㈜ 순환도로주유소 화장실,장애인용 화장실,화장실
43605,37.444398,126.90424399999999,일신주유소 화장실,장애인용 화장실,화장실
43714,37.4605,126.904623,경복에너지 화장실,장애인용 화장실,화장실
43336,37.4429674,126.89713710000001,시흥3동공영주차장 화장실,장애인용 화장실,화장실
44125,37.5457520327,126.860280726,리빙프라자(목동점) 화장실,장애인용 화장실,화장실
44136,37.612154,126.91685700000001,갈현베르빌 화장실,장애인용 화장실,화장실
44382,37.610292,126.932027,한국환경정책평가연구원 화장실,장애인용 화장실,화장실
44377,37.611452,126.911124,구산치안센터 화장실,장애인용 화장실,화장실
44374,37.6124476,126.909302,구산초등학교 화장실,장애인용 화장실,화장실
44368,37.609711,126.908896,구산중학교 화장실,장애인용 화장실,화장실
44363,37.604122,126.925354,경인주유소 화장실,장애인용 화장실,화장실
44357,37.603094,126.922266,경우회관 화장실,장애인용 화장실,화장실
44355,37.554751301399996,126.860368044,에어포트 비즈니스 센터 화장실,장애인용 화장실,화장실
44350,37.5779164564,126.812637381,무인화장실 화장실,장애인용 화장실,화장실
44347,37.5636703298,126.808390121,방화제2화장실 화장실,장애인용 화장실,화장실
44342,37.5625854553,126.808343098,방화제1화장실 화장실,장애인용 화장실,화장실
44338,37.5715206664,126.80452582299999,스카이주유소 화장실,장애인용 화장실,화장실
44334,37.5520206546,126.83094038700001,현대주유소 화장실,장애인용 화장실,화장실
44329,37.551908581,126.830696198,화곡역주유소 화장실,장애인용 화장실,화장실
44326,37.5492782519,126.846966065,해바라기주유소 화장실,장애인용 화장실,화장실
44324,37.554539342199995,126.854949769,하이웨이주유소 화장실,장애인용 화장실,화장실
44319,37.5296452353,126.85983561100001,경인고속주유소 화장실,장애인용 화장실,화장실
44314,37.5300560095,126.86283518,목화주유소 화장실,장애인용 화장실,화장실
44388,37.605326,126.91026200000002,그린빌딩 화장실,장애인용 화장실,화장실
44311,37.5315615971,126.856035141,뉴신정주유소 화장실,장애인용 화장실,화장실
44397,37.589347,126.9167551,남창빌딩 화장실,장애인용 화장실,화장실
44404,37.600482,126.9363315,녹번주유소 화장실,장애인용 화장실,화장실
44486,37.615494,126.92550700000001,보광빌딩 화장실,장애인용 화장실,화장실
44483,37.645053999999995,126.92912700000001,진관초등학교 화장실,장애인용 화장실,화장실
44478,37.627313,126.919242,박석고개주유소 화장실,장애인용 화장실,화장실
44473,37.586727,126.915878,무궁화주유소 화장실,장애인용 화장실,화장실
44468,37.617616999999996,126.919201,맥도날드연신내점 화장실,장애인용 화장실,화장실
44460,37.610728,126.91756799999999,롯데리아구산점 화장실,장애인용 화장실,화장실
44457,37.587875,126.91631399999999,롯데리아(응암5거리) 화장실,장애인용 화장실,화장실
44454,37.614067,126.92411200000001,동명여자정보산업고등학교 화장실,장애인용 화장실,화장실
44451,37.601847,126.90447990000001,덕산중학교 화장실,장애인용 화장실,화장실
44445,37.611826,126.929354,대한생명빌딩 화장실,장애인용 화장실,화장실
44437,37.611102,126.92895700000001,대조치안센터 화장실,장애인용 화장실,화장실
44432,37.622499,126.908199,대성고등학교 화장실,장애인용 화장실,화장실
44426,37.600103999999995,126.927371,은평등기소 화장실,장애인용 화장실,화장실
44423,37.586651,126.89992600000001,대림한숲타운 화장실,장애인용 화장실,화장실
44418,37.590131,126.91279399999999,삼성주유소 화장실,장애인용 화장실,화장실
44412,37.595607,126.91445800000001,다회주유소 화장실,장애인용 화장실,화장실
44407,37.609006,126.932351,녹번파출소 화장실,장애인용 화장실,화장실
44403,37.600627,126.930466,녹번시장 화장실,장애인용 화장실,화장실
44308,37.5295805274,126.856966649,신화곡주유소 화장실,장애인용 화장실,화장실
44303,37.533668125300004,126.843286964,대흥에너지산업㈜ 화장실,장애인용 화장실,화장실
44298,37.5473388147,126.87742844799999,양화교주유소 화장실,장애인용 화장실,화장실
44200,37.534376828,126.856450616,대은교회 화장실,장애인용 화장실,화장실
44197,37.5831262517,126.805007214,약사사 화장실,장애인용 화장실,화장실
44194,37.5518709144,126.850871845,유정빌딩 화장실,장애인용 화장실,화장실
44192,37.5502508075,126.87739652,동아그린프라자 화장실,장애인용 화장실,화장실
44189,37.5603627764,126.808946385,강서사랑나눔 푸드마켓 화장실,장애인용 화장실,화장실
44186,37.545102895300005,126.837428625,맥도널드 우장산점 화장실,장애인용 화장실,화장실
44183,37.5487694807,126.83578206,송화시장진흥협동조합 화장실,장애인용 화장실,화장실
44180,37.558541409200004,126.84218006799999,VIPS 화장실,장애인용 화장실,화장실
44174,37.557455814899996,126.838922881,한국맥도널드 송정역점 화장실,장애인용 화장실,화장실
44165,37.5345329095,126.83781815100001,롯데리아 화곡시장점 화장실,장애인용 화장실,화장실
44161,37.554417750700004,126.861744835,화곡빌딩 화장실,장애인용 화장실,화장실
44155,37.5532696756,126.851199514,삼보프라자 화장실,장애인용 화장실,화장실
44153,37.5545432129,126.85516705200001,대지산업빌딩 화장실,장애인용 화장실,화장실
44151,37.5548303781,126.854229429,VIP오피스텔 화장실,장애인용 화장실,화장실
44148,37.621387,126.9265642,불광지구대 화장실,장애인용 화장실,화장실
44145,37.619215999999994,126.91668600000001,갈현초등학교 화장실,장애인용 화장실,화장실
44141,37.615361,126.9128493,갈현주유소 화장실,장애인용 화장실,화장실
44206,37.5331809793,126.86001906899999,남부골목시장 화장실,장애인용 화장실,화장실
44211,37.531529727199995,126.84786217799999,까치산시장 고객만족센터 화장실,장애인용 화장실,화장실
