,lat,lon,place_name,total_facility_available_name,large_range_category
18284,37.503465607644976,127.00909734960123,교통신문빌딩,장애인용 승강기,교육원·직업훈련소·학원
15550,37.5350657306951,127.00705556950723,IBK기업은행고객센터,장애인용 승강기,은행
21540,37.48330605837169,126.9437707876155,도태균,장애인용 승강기,복지시설
23572,37.5373128755974,126.97846606357382,메트리얼빌딩,장애인용 승강기,종합병원
23636,37.541713348012436,127.08529894489494,명성경로당,장애인용 승강기,복지시설
17222,37.49501658424821,127.01907016636923,강한미크리닉빌딩,장애인용 승강기,종합병원
16517,37.60583425300454,127.09608099491331,가천노인복지센터,장애인용 승강기,복지시설
20302,37.65511031499841,127.05083281441792,농협창동유통센타A동,장애인용 승강기,수퍼마켓·일용품 등의 도매·소매시장
20292,37.56578553552721,126.96757814405089,농협중앙회 중앙본부 신관,장애인용 승강기,전시장
16470,37.573349377623146,126.80985504041766,가양이마트,장애인용 승강기,교육원·직업훈련소·학원
21305,37.49931375022297,127.03065153008949,대호레포츠,장애인용 승강기,교육원·직업훈련소·학원
21152,37.50658339307788,127.0653262973692,대치동 KT&G,장애인용 승강기,영화관/공연장
15601,37.56177185763962,127.05770517993437,JJ호텔,장애인용 승강기,일반숙박시설
19130,37.55300419463702,127.02403723653543,금호1가보건분소,장애인용 승강기,보건소
16787,37.50002125602344,127.02599252571657,강남지웰타워2,장애인용 승강기,종합병원
21124,37.48393815160635,127.07899653234749,대청사회복지관(증축),장애인용 승강기,복지시설
22719,37.470623207924426,126.89567272319506,롯데마트금천점,장애인용 승강기,수퍼마켓·일용품 등의 도매·소매시장
19619,37.47389895327204,126.91812899252649,난곡새마을금고,장애인용 승강기,교육원·직업훈련소·학원
15358,37.55045647018119,126.83601374301813,E.S빌딩,장애인용 승강기,교육원·직업훈련소·학원
17862,37.48294798395389,126.92242459257523,관악구평생교육원,장애인용 승강기,교육원·직업훈련소·학원
24128,37.62133679026515,127.01643367089348,미아실버데이캐어센터,장애인용 승강기,복지시설
18199,37.54296419099017,127.09443419719764,교육관,장애인용 승강기,복지시설
22278,37.565385474725474,126.84225618100642,"등촌1,2단지 복지관",장애인용 승강기,복지시설
17887,37.486424395106866,126.9382506765604,관악미르사랑데이케어센터,장애인용 승강기,복지시설
18177,37.573730160128704,126.93586936134413,교원제2빌딩,장애인용 승강기,교육원·직업훈련소·학원
23274,37.53503765072076,126.9603186600402,만복빌딩,장애인용 승강기,복지시설
17848,37.56414716134401,126.91328555305857,관광숙박시설(더엠호텔),장애인용 승강기,일반숙박시설
15589,37.48225106521185,127.06147906052006,J.J빌딩,장애인용 승강기,교육원·직업훈련소·학원
20536,37.649839127725855,127.08070849567379,늘편한집,장애인용 승강기,복지시설
17287,37.52848904675758,127.0400579962796,갤러리아백화점WEST(용도변경 및 증축),장애인용 승강기,수퍼마켓·일용품 등의 도매·소매시장
18263,37.661095662907755,127.07853561028921,교육연구시실(키즈위즈프라자),장애인용 승강기,학교
16494,37.53049705079944,126.8436239550284,가족사랑노인요양병원,장애인용 승강기,복지시설
16819,37.5023891093389,127.02594810924923,강남한일빌딩,장애인용 승강기,교육원·직업훈련소·학원
23609,37.55928048815075,127.0128571521314,명덕빌딩,장애인용 승강기,종합병원
16627,37.477704626550576,126.91785350660135,갑을복지재단 재활센터,장애인용 승강기,복지시설
18237,37.57127440847256,126.84227998466422,교육연구시설(학원),장애인용 승강기,교육원·직업훈련소·학원
21222,37.48497358400353,126.99499339466452,대한미용사회중앙회,장애인용 승강기,종합병원
24219,37.54578286645106,127.12507660030292,바고관광호텔,장애인용 승강기,일반숙박시설
18239,37.557079849720246,126.83808166252628,교육연구시설(학원)(신양빌딩-메카아카데미학원3층),장애인용 승강기,교육원·직업훈련소·학원
22181,37.490595562055475,127.00993706978373,두원빌딩,장애인용 승강기,교육원·직업훈련소·학원
16804,37.484809103259614,127.03768287572723,강남피타워,장애인용 승강기,교육원·직업훈련소·학원
20835,37.548435603710615,126.83671525215456,대림공인중개사사무소,장애인용 승강기,종합병원
20249,37.51404726608222,127.0295490687203,논현동 58-3번지(용도변경),장애인용 승강기,교육원·직업훈련소·학원
19162,37.55159895903604,127.0224026459912,금호동성당데이케어센터,장애인용 승강기,복지시설
20826,37.498315052716244,126.89803617893844,대림3파출소,장애인용 승강기,경찰서
17207,37.56572422069953,127.17319253827334,강일프라자,장애인용 승강기,교육원·직업훈련소·학원
15385,37.55880477558276,126.94028253241964,ESPRIT빌딩,장애인용 승강기,교육원·직업훈련소·학원
16115,37.50258036554254,127.02481724033441,W타워,장애인용 승강기,교육원·직업훈련소·학원
20903,37.50992549768564,126.93042710651699,대방종합사회복지관,장애인용 승강기,복지시설
23255,37.54143315385922,126.94705383730266,마포트라팰리스아케이드,장애인용 승강기,수퍼마켓·일용품 등의 도매·소매시장
17880,37.49049822498015,126.92778559876983,관악농협보라매점,장애인용 승강기,종합병원
18255,37.62364141036432,127.02683750676157,교육연구시설 학원,장애인용 승강기,교육원·직업훈련소·학원
16485,37.570082881865375,126.84332389483164,가양프라자,장애인용 승강기,종합병원
15222,37.51836970987189,127.02413471508152,BK동양 성형외과 빌딩,장애인용 승강기,종합병원
17877,37.47723030555997,126.96388561532659,관악농협낙성대역지점,장애인용 승강기,종합병원
19434,37.59049919893089,126.91296512890905, 꽃햇살어린이집,장애인용 승강기,학교
21223,37.56991555710093,126.98470505827356,대한성서공회 종로회관,장애인용 승강기,교육원·직업훈련소·학원
15369,37.474683916185064,127.05112639279658,EBM 통합의학,장애인용 승강기,종합병원
20472,37.55977770045081,126.80818731137579,뉴티파니관광호텔,장애인용 승강기,일반숙박시설
18265,37.54933901031747,127.05579443678283,교육원,장애인용 승강기,교육원·직업훈련소·학원
19637,37.4814610459077,126.91420880951388,난향요양원,장애인용 승강기,복지시설
15570,37.47704278027852,127.03648963707457,IT직업전문학교,장애인용 승강기,교육원·직업훈련소·학원
21554,37.56236202656917,126.9686028093585,독도사진전,장애인용 승강기,전시장
19182,37.55302155799261,127.08684188518644,급식동,장애인용 승강기,학교
22196,37.56882144265069,127.07061468531721,두윤빌딩,장애인용 승강기,교육원·직업훈련소·학원
17735,37.54222951467874,126.95548998908842,공덕동자치회관,장애인용 승강기,지역자치센터
16636,37.515909937615156,127.05214085484478,강남구 노인복지관,장애인용 승강기,복지시설
22055,37.505714122452034,126.93341680787148,동작종합사회복지관,장애인용 승강기,복지시설
16802,37.49967436796753,127.02981029439556,강남청솔학원,장애인용 승강기,교육원·직업훈련소·학원
19661,37.48588056038426,126.92075719490737,남부데이케어센터,장애인용 승강기,복지시설
23633,37.55344433406757,127.12565978140057,명성건물,장애인용 승강기,교육원·직업훈련소·학원
24130,37.617977533037866,127.01893389045942,미아프라자,장애인용 승강기,교육원·직업훈련소·학원
22849,37.55724633358884,126.92498689996236,롯데시네마홍대관입구관,장애인용 승강기,영화관/공연장
19177,37.544591422023984,127.14283571133757,금호빌딩,장애인용 승강기,교육원·직업훈련소·학원
16018,37.500254361756575,127.06599027590981,SM타워,장애인용 승강기,교육원·직업훈련소·학원
24143,37.51206527081872,126.91764393933373,미주메디컬 빌딩,장애인용 승강기,종합병원
23383,37.4966901801776,127.03002623063185,메가 로스쿨(제이스 타워),장애인용 승강기,교육원·직업훈련소·학원
18220,37.65913652384054,127.06432642890049,교육연구시설(강원빌딩),장애인용 승강기,교육원·직업훈련소·학원
21610,37.5507132364507,126.98271273129312,독일문화원,장애인용 승강기,교육원·직업훈련소·학원
19414,37.531529727242024,126.84786217766523,까치산시장 고객만족센터 및 주차장,장애인용 승강기,지역자치센터
22173,37.543952788502224,126.86576082886387,두엄자리,장애인용 승강기,복지시설
19142,37.54716865205317,127.0271586017403,금호4가동주민센터,장애인용 승강기,지역자치센터
22737,37.491762576075395,127.11784451376074,롯데마트 문정점,장애인용 승강기,수퍼마켓·일용품 등의 도매·소매시장
20247,37.509911374048905,127.0226752046064,논현 노인복지관,장애인용 승강기,복지시설
19481,37.56024040629791,126.85169270104666,꿈자람터?장애인주간보호센터,장애인용 승강기,복지시설
21325,37.51856901180078,127.01808524804515,더리버사이드호텔,장애인용 승강기,일반숙박시설
20266,37.5560655073448,126.93311852328036,농협신촌복합건물,장애인용 승강기,수퍼마켓·일용품 등의 도매·소매시장
18229,37.65358575422983,127.05880058673092,교육연구시설(동방빌딩),장애인용 승강기,교육원·직업훈련소·학원
21601,37.458744833722704,126.8883921771924,독산1동주민센터분소,장애인용 승강기,지역자치센터
22764,37.56596788090347,126.80077792802679,롯데몰,장애인용 승강기,영화관/공연장
22728,37.66766493996051,127.04556410112338,롯데마트도봉점,장애인용 승강기,수퍼마켓·일용품 등의 도매·소매시장
16658,37.48284587857757,127.07937075395105,강남구 직업재활센터,장애인용 승강기,복지시설
17757,37.62958831565961,127.06985648241071,공릉종합사회복지관,장애인용 승강기,복지시설
15228,37.52386374582125,127.03277475781609,BUTAYA(포도빌딩),장애인용 승강기,종합병원
19345,37.608815196546814,127.02478001302087,길음종합사회복지관,장애인용 승강기,복지시설
19399,37.524684087131966,127.04743183318615,까사아레떼,장애인용 승강기,종합병원
19362,37.599143636340045,127.0981061714732,김상하수학학원 ,장애인용 승강기,교육원·직업훈련소·학원
24180,37.594671712091724,127.0594064195924,민족통일대통령리빙텔,장애인용 승강기,교육원·직업훈련소·학원
18021,37.551733075688965,127.11061466027132,광장동제2경로당,장애인용 승강기,복지시설
21250,37.458366954618505,126.90555473559796,대한예수교장로회 세광교회 D동,장애인용 승강기,학교
23452,37.54255130105838,127.1400437101922,메디아카데미,장애인용 승강기,복지시설
22666,37.47836530643092,126.914384195292,로얄빌딩,장애인용 승강기,교육원·직업훈련소·학원
23495,37.56037503818132,126.9796002905616,메사,장애인용 승강기,영화관/공연장
20384,37.68556742626127,127.04993302263458,누원고등학교,장애인용 승강기,학교
16717,37.50092617282953,127.02455884532186,강남오피스텔,장애인용 승강기,교육원·직업훈련소·학원
19300,37.521934357141006,127.13872914296526,길동 주민센터,장애인용 승강기,지역자치센터
20428,37.58315289082178,127.0731914133896,뉴비젼빌딩,장애인용 승강기,복지시설
17325,37.647771738730896,127.0161947368952,거목노인요양원,장애인용 승강기,복지시설
16140,37.501462623690905,127.02706965952412,YBM 커리어 캠퍼스 평생 교육원,장애인용 승강기,교육원·직업훈련소·학원
18013,37.5471836009896,127.1040446101959,광장동 노인복지 회관,장애인용 승강기,복지시설
16138,37.569728537965865,126.98806925082077,YBM 어학원 Premier종로센터,장애인용 승강기,교육원·직업훈련소·학원
18012,37.49262494696777,127.02959038174559,광일빌딩,장애인용 승강기,종합병원
21268,37.55254842908294,127.01092306947292,대한예수교장로회약수교회,장애인용 승강기,교육원·직업훈련소·학원
20809,37.680482739786676,127.05693091472895,"대린원, 홍파양로원,쉼터요양원",장애인용 승강기,복지시설
15310,37.5297699998206,126.96474274881271,CGV용산 11,장애인용 승강기,영화관/공연장
21648,37.5740321655833,127.00549706375116,돔명빌딩,장애인용 승강기,학교
22782,37.65527828182756,127.06139025733995,롯데백화점,장애인용 승강기,영화관/공연장
17790,37.55849906101849,127.00381636129543,공원장충경로당,장애인용 승강기,복지시설
18041,37.53811263658736,126.88463518102716,광장종합상가 3,장애인용 승강기,교육원·직업훈련소·학원
17333,37.49522980797407,126.95608783263742,거묵빌딩,장애인용 승강기,종합병원
19561,37.549185294961816,126.87862496135864,나이아가라관광호텔,장애인용 승강기,일반숙박시설
21277,37.57015828859775,126.84311545714688,대한한의학연구소,장애인용 승강기,교육원·직업훈련소·학원
20370,37.60564519156108,126.90634278387111,누야하우스,장애인용 승강기,복지시설
14090,37.52288239999999,127.03645790000002,호림 아트센터,장애인용 승강기,지역자치센터
13965,37.4771294,127.0518616,청소년드림센터(용도변경),장애인용 승강기,지역자치센터
22813,37.50039585238881,127.02698332585028,롯데시네마(구 씨티극장),장애인용 승강기,종합병원
16684,37.502391813696256,127.00586275297856,강남성모병원 ,장애인용 승강기,종합병원
20483,37.51111311580585,127.0314119051569,뉴힐탑관광호텔,장애인용 승강기,일반숙박시설
22248,37.591673114240216,127.01220599909772,드립트리빌딩,장애인용 승강기,교육원·직업훈련소·학원
17252,37.48495875558483,127.05940537038772,개포고등학교,장애인용 승강기,학교
18036,37.51440008334436,126.85966957566812,광장빌딩(상가),장애인용 승강기,교육원·직업훈련소·학원
20500,37.479937785125166,126.94701585424406,늘봄오피스텔,장애인용 승강기,교육원·직업훈련소·학원
16062,37.47811102173159,126.95708822747407,UBF연구센터,장애인용 승강기,교육원·직업훈련소·학원
21178,37.583456691546466,126.99984149795456,대학로CGV,장애인용 승강기,영화관/공연장
17934,37.57258243790213,126.9842109640222,관훈동 관광숙박시설,장애인용 승강기,일반숙박시설
22149,37.55341569836542,127.02060604567707,동화빌딩,장애인용 승강기,교육원·직업훈련소·학원
19308,37.605383667006606,127.02732018148987,길음서희스타힐스상가,장애인용 승강기,수퍼마켓·일용품 등의 도매·소매시장
15480,37.53024664616337,127.12102303957626,GMF빌딩,장애인용 승강기,종합병원
15468,37.51125356402224,127.12444437795229,GL빌딩,장애인용 승강기,교육원·직업훈련소·학원
23331,37.55542277307424,127.12913978562985,매일우리아이센타,장애인용 승강기,교육원·직업훈련소·학원
15317,37.49996205790485,127.05993746615366,CH빌딩(유기농 전문매장),장애인용 승강기,종합병원
23477,37.5168570533875,126.87148775199243,메리트원,장애인용 승강기,교육원·직업훈련소·학원
20858,37.50252300233118,126.89625715265586,대림프라자,장애인용 승강기,교육원·직업훈련소·학원
17953,37.499594577167976,126.89814752809127,광림빌딩,장애인용 승강기,교육원·직업훈련소·학원
19526,37.60617875339529,126.96722539941635,나라하우스,장애인용 승강기,교육원·직업훈련소·학원
16129,37.51094501482311,127.11226007988728,YBM ECC,장애인용 승강기,학교
15445,37.541599974593055,127.13371445189487,GDA,장애인용 승강기,교육원·직업훈련소·학원
15459,37.529029851189186,127.11607940799976,GKI스쿨,장애인용 승강기,교육원·직업훈련소·학원
22684,37.519337801006216,126.91212932550613,로이빌딩,장애인용 승강기,교육원·직업훈련소·학원
17814,37.560925304207466,126.79829683604652,공항이마트,장애인용 승강기,수퍼마켓·일용품 등의 도매·소매시장
15324,37.54042013582523,127.09397386009873,CS PLAZA,장애인용 승강기,교육원·직업훈련소·학원
22130,37.50326732506224,127.00986184469372,동호빌딩,장애인용 승강기,교육원·직업훈련소·학원
17269,37.546585218282296,127.04839625008456,개풍빌딩,장애인용 승강기,교육원·직업훈련소·학원
19349,37.504591986739314,127.04671792051032,김밥나라(수지빌딩),장애인용 승강기,종합병원
17955,37.53563050009575,127.08431898303556,광명빌딩,장애인용 승강기,종합병원
14079,37.539083500000004,127.12564099999999,현대홈쇼핑,장애인용 승강기,수퍼마켓·일용품 등의 도매·소매시장
22692,37.493009917498576,127.013420225323,로이어즈타워,장애인용 승강기,종합병원
21637,37.54526029862822,127.13800740968418,돌봄의 집,장애인용 승강기,복지시설
17988,37.5162599,126.90519010000004,광야홈리스센터,장애인용 승강기,복지시설
19522,37.63642373050545,127.07764405340069,나눔아트센터,장애인용 승강기,복지시설
23347,37.56879884248118,127.010545111757,맥스타일,장애인용 승강기,수퍼마켓·일용품 등의 도매·소매시장
23322,37.532878072260964,127.00751244597149,매봉경로당 ,장애인용 승강기,복지시설
16581,37.5457743450545,126.97482444506555,갈월동 종합사회복지관,장애인용 승강기,복지시설
23463,37.57634460285665,126.89321602423081,메디칼빌딩(의원),장애인용 승강기,종합병원
17806,37.56529701273085,126.811428450141,공항성산교회,장애인용 승강기,학교
22803,37.51566911683294,126.90766791705948,롯데백화점 영등포점,장애인용 승강기,영화관/공연장
16715,37.48500509217781,127.03310602161191,강남아이에스빌딩,장애인용 승강기,종합병원
22121,37.61982824130036,127.05759144242985,동해문화예술관,장애인용 승강기,영화관/공연장
19544,37.57857055589151,127.0387308392912,나은빌딩,장애인용 승강기,종합병원
21260,37.47334777498758,126.89557397481107,대한예수교장로회신광교회,장애인용 승강기,교육원·직업훈련소·학원
21586,37.465767409414724,126.89041642239704,독산1동 복지경로당,장애인용 승강기,복지시설
17999,37.5566389833199,127.0106565731533,광영빌딩,장애인용 승강기,교육원·직업훈련소·학원
19324,37.605439534884226,127.01787523087195,길음안나의집,장애인용 승강기,복지시설
20400,37.55412810039832,126.85173650252209,뉴리젠트호텔,장애인용 승강기,일반숙박시설
22674,37.507759822075826,126.86131066469584,로얄프라자,장애인용 승강기,교육원·직업훈련소·학원
16707,37.488992130621185,127.10528001613348,강남스포츠문화센터,장애인용 승강기,보건소
16695,37.49745463197192,127.02841619521278,강남센터 빌딩,장애인용 승강기,교육원·직업훈련소·학원
18163,37.57206775576061,126.96937301306512,교보생명보험 직장인영유아보육시설,장애인용 승강기,학교
23515,37.55150125484477,126.91395205031792,메세나 폴리스,장애인용 승강기,영화관/공연장
17277,37.52377831250088,127.04091975626257,갤러리JC,장애인용 승강기,종합병원
19236,37.45501867040355,126.90100190643277,기업은행(2~3층),장애인용 승강기,은행
22830,37.536632041414045,127.12533738826764,롯데시네마(씨네 일레븐 14관),장애인용 승강기,영화관/공연장
22746,37.52781586427536,126.90468437530359,롯데마트 영등포점,장애인용 승강기,수퍼마켓·일용품 등의 도매·소매시장
20455,37.455500656624274,126.89986652484035,뉴연세산부인과,장애인용 승강기,종합병원
23545,37.547895182680065,126.81950678330452,메이필드호텔,장애인용 승강기,일반숙박시설
23371,37.501601039474615,127.03519424105166,머큐어 서울 앰배서더 강남 쏘도베,장애인용 승강기,일반숙박시설
22637,37.603221937493615,127.03800525414272,로만프라자,장애인용 승강기,교육원·직업훈련소·학원
16672,37.49364657131347,127.06232066899773,강남메가스터디학원,장애인용 승강기,교육원·직업훈련소·학원
18112,37.53651137862957,127.09648076709179,광진종합문화센터,장애인용 승강기,영화관/공연장
15417,37.496034486126725,127.0290715422114,FINE TOWER,장애인용 승강기,종합병원
15346,37.55829388925655,126.94204851146051,Ditto HOTEL,장애인용 승강기,일반숙박시설
24158,37.55987120543945,126.92684947533456,미창빌딩,장애인용 승강기,교육원·직업훈련소·학원
17781,37.57275918057432,126.98535650615256,공아트스페이스,장애인용 승강기,전시장
16756,37.49882402195938,127.02899120036562,강남제일빌딩,장애인용 승강기,종합병원
17342,37.59115751860503,127.0667588776798,거부빌딩,장애인용 승강기,복지시설
17238,37.4909842579117,126.82670427259596,개봉역프라자,장애인용 승강기,수퍼마켓·일용품 등의 도매·소매시장
22093,37.64451397788511,127.07292525022612,동천의집,장애인용 승강기,복지시설
16528,37.58490178849815,127.004768739433,가톨릭대학교 성신교정,장애인용 승강기,학교
15271,37.50115888382457,126.88277403171672,CGV구로14,장애인용 승강기,영화관/공연장
15520,37.506206157316974,127.02411270290506,HM타워,장애인용 승강기,종합병원
23281,37.54078985229409,127.09583452919114,만택빌딩,장애인용 승강기,종합병원
16776,37.49198231160321,127.07346872881212,강남종합사회복지관,장애인용 승강기,복지시설
15534,37.50474423623602,127.05316000717129,H타워,장애인용 승강기,교육원·직업훈련소·학원
18158,37.66361385756416,127.0684920402067,교림노원프라자,장애인용 승강기,복지시설
19496,37.45304424491595,126.90171426707502,나눔노인복지센터,장애인용 승강기,복지시설
17896,37.464557663735725,126.93631539920422,관악실버케어,장애인용 승강기,복지시설
24211,37.51552297486915,126.8614003635585,밀레니엄프라자,장애인용 승강기,교육원·직업훈련소·학원
15532,37.535906903301175,126.90037914036384,HRD교육센터,장애인용 승강기,교육원·직업훈련소·학원
15410,37.50050677620407,127.05118923040095,Em프라자,장애인용 승강기,교육원·직업훈련소·학원
21294,37.556947391083796,127.02182026085195,대현경로복지관,장애인용 승강기,복지시설
23557,37.668349957681336,127.04485271600124,메인프라자,장애인용 승강기,교육원·직업훈련소·학원
18150,37.54796965087783,126.85235072276943,교남소망의집,장애인용 승강기,복지시설
19217,37.56930782505573,126.8486954521885,기쁜우리복지관,장애인용 승강기,복지시설
21674,37.520649057173415,126.88990635065844,동국메뜨리앙,장애인용 승강기,교육원·직업훈련소·학원
20315,37.574541425246814,126.81613246163393,뇌성마비복지관,장애인용 승강기,복지시설
19607,37.58081491141709,127.00398052499972,낙산제빌딩,장애인용 승강기,영화관/공연장
20843,37.57750352364477,126.97336472019478,대림미술관,장애인용 승강기,전시장
19229,37.66111138172752,127.04011555086365,기쁨과나눔노인요양원,장애인용 승강기,복지시설
21565,37.571934626092265,126.9583158579428,독립문극동아파트상가,장애인용 승강기,교육원·직업훈련소·학원
20867,37.57362833028667,126.84267348715471,대명빌딩,장애인용 승강기,교육원·직업훈련소·학원
19248,37.66548951664893,127.04193588418718,기업은행(6층 병원),장애인용 승강기,종합병원
20336,37.50098981107543,127.050967901594,누네안과병원 서울병원,장애인용 승강기,종합병원
19263,37.648683844022045,127.01375187032411,기업은행수유4동지점,장애인용 승강기,은행
24201,37.569879682776545,126.98604076887199,밀레니엄차과 병원 ,장애인용 승강기,종합병원
18078,37.54846225490978,127.0710481258968,광진두산위브파크,장애인용 승강기,수퍼마켓·일용품 등의 도매·소매시장
19266,37.4935146452711,127.01189147617632,기영빌딩,장애인용 승강기,교육원·직업훈련소·학원
21663,37.57804844288409,127.07513358626969,동국대학교사범대학부속고등학교,장애인용 승강기,학교
15498,37.5835025812081,126.96716741375064,GS건설연구소 ,장애인용 승강기,교육원·직업훈련소·학원
16593,37.55988863170387,126.92036197782647,감나무집(카프치료공동체),장애인용 승강기,복지시설
20869,37.65040376278358,127.07708748669607,대명프라자(학원),장애인용 승강기,교육원·직업훈련소·학원
18066,37.546422028385436,127.10928510725678,광진구 공연장,장애인용 승강기,영화관/공연장
20441,37.56799000258231,126.9781674629412,뉴서울호텔,장애인용 승강기,일반숙박시설
19573,37.56857825020632,126.98302554431255,나인트리호텔,장애인용 승강기,일반숙박시설
19370,37.47420624024353,126.91437537363797,김영명,장애인용 승강기,학교
15432,37.495409823872926,127.01640151468357,G-five CENTRAL,장애인용 승강기,교육원·직업훈련소·학원
16546,37.543000136123396,127.05460837928871,가화빌딩,장애인용 승강기,교육원·직업훈련소·학원
17923,37.493339311049226,126.96067997001877,관악현대아파트,장애인용 승강기,교육원·직업훈련소·학원
23301,37.549196642392594,126.94049389365965,맑음터단기보호센터,장애인용 승강기,복지시설
14063,37.5316291,127.0864804,해피데이사우나,장애인용 승강기,미용원·목욕장
20515,37.54776455061736,127.13534593779265,늘편한요양원,장애인용 승강기,복지시설
16603,37.56791739474362,126.9618904430341,감리교신학대학교,장애인용 승강기,학교
21285,37.554542554857385,126.85758893190436,대한항공빌딩(등촌동 KAL),장애인용 승강기,교육원·직업훈련소·학원
19380,37.497298742746494,127.14937239410312,김찬웅한의원 및 상가,장애인용 승강기,학교
16048,37.5269276919481,127.04240574538971,THE TRINITY PLACE,장애인용 승강기,전시장
19251,37.4848754742665,126.89376695453495,기업은행 구로디지털지점,장애인용 승강기,은행
15509,37.499776830097396,127.06267860195288,H&DE 빌딩,장애인용 승강기,종합병원
22154,37.60313892089314,127.09555206904864,두레복지센터,장애인용 승강기,복지시설
19388,37.49900326364263,127.06018097009441,깊은생각(진흥빌딩),장애인용 승강기,교육원·직업훈련소·학원
21238,37.46953461130283,126.9039671193284,대한실버하우스,장애인용 승강기,복지시설
15425,37.57312329979733,126.98633448373072,FIRASER SUITES,장애인용 승강기,일반숙박시설
18094,37.54097668729461,127.09202382771515,광진원광실버센터,장애인용 승강기,복지시설
20346,37.50061241559474,127.02553584484444,누드존빌딩,장애인용 승강기,종합병원
19585,37.515416127049,127.03209691038916,나카무라 아카데미(벤쳐캐슬),장애인용 승강기,교육원·직업훈련소·학원
17835,37.55466853656621,126.93559597865871,관광숙박시설,장애인용 승강기,일반숙박시설
21200,37.582058349057284,127.00041662615543,대학로스타시티빌딩,장애인용 승강기,영화관/공연장
16538,37.5681713323579,127.03256777655544,가톨릭 서울형 데이케어센터,장애인용 승강기,복지시설
16746,37.49471831292079,127.0834994877244,강남장애인복지관,장애인용 승강기,복지시설
21569,37.546764667798854,126.91267199532084,독립유공자복지회관,장애인용 승강기,교육원·직업훈련소·학원
17910,37.48109083167253,126.94647234678524,관악중앙새마을금고,장애인용 승강기,은행
18086,37.48651201250137,126.93366903770996,광진빌딩,장애인용 승강기,교육원·직업훈련소·학원
22212,37.61753779352039,127.07953636361778,둥지어린이집 ,장애인용 승강기,학교
18125,37.54651303783713,127.08644506456685,광진타워빌딩,장애인용 승강기,종합병원
18761,37.496792480353285,127.0559317320332,국민은행한티역점,장애인용 승강기,은행
16831,37.55316900838627,127.1569620924066,강동경희대학교병원,장애인용 승강기,종합병원
15913,37.56341011693503,126.98288636707571,Noon Square,장애인용 승강기,수퍼마켓·일용품 등의 도매·소매시장
21886,37.58497031965818,127.00309764554886,동성중학교 ,장애인용 승강기,학교
24017,37.49013575172057,126.90455135498509,미래요양병원,장애인용 승강기,복지시설
17574,37.59109845709271,127.03719743902364,경희대학교우체국,장애인용 승강기,우체국
23101,37.51992776748477,127.03418024504835,마스터인터내셔널,장애인용 승강기,종합병원
21779,37.470481707746075,126.9344790428174,동방종합시장정비사업,장애인용 승강기,교육원·직업훈련소·학원
18873,37.49540017125432,126.82986038089143,궁동 천주교회,장애인용 승강기,학교
20045,37.61900205786264,127.07794761828771,노원사랑요양원,장애인용 승강기,복지시설
20713,37.55025041006515,127.13612448415978,      다인어린이집,장애인용 승강기,학교
16974,37.61633878840478,127.03098946337694,강북구립보호작업장,장애인용 승강기,복지시설
18865,37.49913350853486,126.82956240498748,궁동종합사회복지관,장애인용 승강기,복지시설
16315,37.498257265355505,127.06011251923073,㈜토피아에듀케이션(덕산빌딩),장애인용 승강기,교육원·직업훈련소·학원
20625,37.65180435086504,127.0608933248398,다모아빌딩,장애인용 승강기,종합병원
